hotel,lead_time,children,country,category
Resort Hotel,153,0.0,ESP,long
City Hotel,71,0.0,DEU,long
City Hotel,174,0.0,BEL,long
Resort Hotel,214,0.0,IRL,long
City Hotel,107,0.0,PRT,long
Resort Hotel,34,1.0,PRT,short
City Hotel,209,0.0,FRA,long
City Hotel,0,0.0,FRA,short
Resort Hotel,0,0.0,PRT,short
Resort Hotel,84,0.0,GBR,long
Resort Hotel,49,0.0,DEU,short
City Hotel,16,0.0,BRA,short
City Hotel,80,0.0,PRT,long
Resort Hotel,152,0.0,DEU,long
Resort Hotel,31,0.0,PRT,short
Resort Hotel,5,0.0,GBR,short
City Hotel,468,0.0,PRT,long
Resort Hotel,236,0.0,PRT,long
City Hotel,86,0.0,PRT,long
City Hotel,87,0.0,PRT,long
City Hotel,210,0.0,FRA,long
City Hotel,69,0.0,PRT,long
Resort Hotel,0,0.0,ESP,short
City Hotel,16,0.0,TUR,short
City Hotel,318,0.0,PRT,long
City Hotel,43,0.0,SWE,short
Resort Hotel,3,0.0,PRT,short
City Hotel,30,0.0,CHE,short
Resort Hotel,149,1.0,PRT,long
City Hotel,68,0.0,PRT,long
City Hotel,172,0.0,PRT,long
City Hotel,69,0.0,PRT,long
City Hotel,132,0.0,PRT,long
City Hotel,23,0.0,ITA,short
City Hotel,279,0.0,PRT,long
City Hotel,16,0.0,AGO,short
City Hotel,235,0.0,GBR,long
City Hotel,12,0.0,DEU,short
City Hotel,0,0.0,PRT,short
Resort Hotel,3,0.0,ESP,short
City Hotel,130,0.0,BEL,long
Resort Hotel,1,0.0,PRT,short
Resort Hotel,173,0.0,GBR,long
City Hotel,258,0.0,PRT,long
City Hotel,5,0.0,PRT,short
City Hotel,82,0.0,PRT,long
Resort Hotel,40,0.0,PRT,short
City Hotel,257,0.0,PRT,long
City Hotel,26,0.0,FRA,short
City Hotel,128,0.0,FRA,long
City Hotel,11,0.0,PRT,short
City Hotel,116,0.0,FRA,long
City Hotel,20,0.0,CHN,short
City Hotel,2,0.0,RUS,short
City Hotel,62,0.0,PRT,long
Resort Hotel,4,0.0,PRT,short
Resort Hotel,252,0.0,PRT,long
Resort Hotel,0,0.0,NLD,short
City Hotel,102,0.0,PRT,long
Resort Hotel,1,0.0,PRT,short
City Hotel,201,0.0,PRT,long
Resort Hotel,57,0.0,NLD,long
City Hotel,56,0.0,PRT,long
City Hotel,98,0.0,PRT,long
Resort Hotel,46,0.0,PRT,short
City Hotel,36,1.0,FRA,short
Resort Hotel,313,0.0,PRT,long
City Hotel,7,0.0,PRT,short
City Hotel,190,0.0,PRT,long
City Hotel,107,0.0,AUT,long
City Hotel,87,0.0,AUS,long
Resort Hotel,7,0.0,PRT,short
City Hotel,8,0.0,ESP,short
City Hotel,7,0.0,ESP,short
City Hotel,87,0.0,PRT,long
City Hotel,225,0.0,FRA,long
City Hotel,53,0.0,IND,long
City Hotel,172,0.0,PRT,long
Resort Hotel,3,0.0,PRT,short
City Hotel,8,0.0,PRT,short
Resort Hotel,0,0.0,PRT,short
City Hotel,143,0.0,PRT,long
City Hotel,229,0.0,PRT,long
Resort Hotel,34,0.0,GBR,short
City Hotel,110,0.0,PRT,long
City Hotel,158,0.0,ISR,long
City Hotel,364,0.0,PRT,long
City Hotel,56,0.0,PRT,long
Resort Hotel,41,0.0,GBR,short
Resort Hotel,5,0.0,PRT,short
City Hotel,307,0.0,PRT,long
City Hotel,87,0.0,FRA,long
Resort Hotel,64,0.0,PRT,long
City Hotel,414,0.0,PRT,long
City Hotel,14,0.0,USA,short
Resort Hotel,82,0.0,AUT,long
Resort Hotel,21,2.0,PRT,short
Resort Hotel,26,0.0,GBR,short
City Hotel,123,0.0,GBR,long
City Hotel,10,0.0,PRT,short
City Hotel,28,0.0,NLD,short
City Hotel,186,0.0,GBR,long
City Hotel,80,0.0,PRT,long
City Hotel,86,0.0,PRT,long
City Hotel,393,0.0,PRT,long
Resort Hotel,352,0.0,PRT,long
City Hotel,29,0.0,PRT,short
City Hotel,40,0.0,PRT,short
City Hotel,281,0.0,PRT,long
City Hotel,52,0.0,DEU,long
City Hotel,6,0.0,GBR,short
Resort Hotel,0,0.0,ITA,short
City Hotel,47,0.0,PRT,short
City Hotel,346,0.0,DEU,long
Resort Hotel,188,0.0,PRT,long
Resort Hotel,53,2.0,PRT,long
Resort Hotel,11,0.0,PRT,short
City Hotel,96,0.0,FRA,long
City Hotel,0,0.0,PRT,short
City Hotel,5,0.0,POL,short
City Hotel,87,0.0,CHE,long
City Hotel,182,0.0,PRT,long
Resort Hotel,112,0.0,PRT,long
City Hotel,20,0.0,FRA,short
City Hotel,1,0.0,ITA,short
City Hotel,86,0.0,PRT,long
City Hotel,3,0.0,PRT,short
Resort Hotel,18,0.0,GBR,short
City Hotel,0,0.0,PRT,short
City Hotel,19,0.0,NOR,short
City Hotel,304,0.0,PRT,long
City Hotel,10,0.0,ESP,short
City Hotel,102,0.0,BEL,long
City Hotel,55,0.0,DEU,long
Resort Hotel,1,0.0,PRT,short
Resort Hotel,159,0.0,NOR,long
Resort Hotel,195,1.0,PRT,long
Resort Hotel,152,0.0,GBR,long
City Hotel,56,0.0,CHN,long
City Hotel,1,0.0,FRA,short
City Hotel,0,0.0,PRT,short
Resort Hotel,27,0.0,PRT,short
Resort Hotel,0,0.0,PRT,short
City Hotel,5,0.0,USA,short
City Hotel,11,0.0,PRT,short
Resort Hotel,0,0.0,CN,short
Resort Hotel,4,0.0,RUS,short
Resort Hotel,215,0.0,PRT,long
City Hotel,161,0.0,PRT,long
City Hotel,78,0.0,IRN,long
City Hotel,207,0.0,AUT,long
City Hotel,157,0.0,PRT,long
City Hotel,157,0.0,PRT,long
City Hotel,49,0.0,GBR,short
City Hotel,15,1.0,FRA,short
City Hotel,23,0.0,CN,short
Resort Hotel,3,0.0,PRT,short
Resort Hotel,1,0.0,ESP,short
City Hotel,20,0.0,GBR,short
City Hotel,277,0.0,PRT,long
City Hotel,344,0.0,HUN,long
Resort Hotel,60,1.0,PRT,long
City Hotel,28,0.0,PRT,short
City Hotel,79,0.0,SWE,long
City Hotel,77,0.0,CHE,long
City Hotel,281,0.0,PRT,long
City Hotel,23,0.0,BRA,short
Resort Hotel,0,0.0,PRT,short
City Hotel,15,2.0,AZE,short
City Hotel,2,0.0,PRT,short
Resort Hotel,17,0.0,PRT,short
City Hotel,0,0.0,PRT,short
City Hotel,34,0.0,TUR,short
City Hotel,16,0.0,FRA,short
City Hotel,8,0.0,PRT,short
City Hotel,183,0.0,ESP,long
City Hotel,22,0.0,BRA,short
Resort Hotel,1,0.0,PRT,short
City Hotel,63,0.0,DEU,long
City Hotel,53,0.0,PRT,long
City Hotel,58,0.0,FRA,long
City Hotel,9,0.0,DEU,short
Resort Hotel,0,0.0,PRT,short
City Hotel,57,0.0,ESP,long
City Hotel,297,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
City Hotel,86,0.0,SWE,long
Resort Hotel,61,0.0,FRA,long
City Hotel,205,0.0,GBR,long
City Hotel,55,0.0,AZE,long
Resort Hotel,16,0.0,ITA,short
Resort Hotel,7,0.0,PRT,short
Resort Hotel,0,0.0,BEL,short
Resort Hotel,126,0.0,PRT,long
Resort Hotel,214,0.0,PRT,long
City Hotel,41,0.0,DEU,short
City Hotel,48,0.0,ESP,short
City Hotel,56,0.0,IRL,long
City Hotel,201,0.0,GBR,long
City Hotel,26,2.0,CHN,short
City Hotel,124,0.0,FRA,long
Resort Hotel,0,0.0,PRT,short
City Hotel,40,1.0,ITA,short
Resort Hotel,58,0.0,GBR,long
City Hotel,24,0.0,BIH,short
Resort Hotel,84,0.0,PRT,long
City Hotel,35,0.0,ROU,short
City Hotel,391,0.0,PRT,long
Resort Hotel,32,0.0,GBR,short
Resort Hotel,300,0.0,PRT,long
Resort Hotel,334,0.0,PRT,long
City Hotel,22,0.0,USA,short
City Hotel,53,0.0,ESP,long
City Hotel,143,0.0,ITA,long
Resort Hotel,1,0.0,ESP,short
Resort Hotel,167,0.0,GBR,long
Resort Hotel,1,0.0,NLD,short
City Hotel,113,0.0,PRT,long
City Hotel,122,0.0,NLD,long
City Hotel,17,0.0,ESP,short
City Hotel,8,0.0,PRT,short
Resort Hotel,152,2.0,PRT,long
Resort Hotel,0,0.0,MAR,short
City Hotel,98,1.0,PRT,long
City Hotel,1,0.0,PRT,short
City Hotel,0,0.0,ESP,short
City Hotel,39,0.0,DEU,short
City Hotel,89,0.0,BRA,long
City Hotel,52,0.0,PRT,long
Resort Hotel,1,0.0,,short
City Hotel,6,0.0,NLD,short
City Hotel,125,0.0,GBR,long
City Hotel,50,0.0,CYP,short
City Hotel,76,0.0,FIN,long
Resort Hotel,111,0.0,MDV,long
City Hotel,64,0.0,SWE,long
City Hotel,84,0.0,GBR,long
City Hotel,0,0.0,PRT,short
City Hotel,56,0.0,ITA,long
Resort Hotel,32,2.0,GBR,short
City Hotel,34,0.0,ESP,short
City Hotel,0,0.0,PRT,short
Resort Hotel,45,0.0,PRT,short
City Hotel,6,0.0,PRT,short
Resort Hotel,59,0.0,GBR,long
City Hotel,2,0.0,PRT,short
City Hotel,78,0.0,POL,long
City Hotel,44,0.0,FRA,short
Resort Hotel,21,0.0,ITA,short
Resort Hotel,6,0.0,PRT,short
Resort Hotel,186,0.0,BRA,long
Resort Hotel,192,0.0,PRT,long
Resort Hotel,65,0.0,PRT,long
City Hotel,69,0.0,AUT,long
City Hotel,29,0.0,NOR,short
Resort Hotel,169,0.0,NLD,long
Resort Hotel,30,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
Resort Hotel,302,0.0,PRT,long
City Hotel,215,0.0,GBR,long
City Hotel,178,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
City Hotel,134,0.0,PRT,long
City Hotel,16,1.0,KEN,short
Resort Hotel,10,0.0,PRT,short
City Hotel,86,0.0,FRA,long
City Hotel,33,0.0,IRL,short
City Hotel,151,0.0,PRT,long
City Hotel,4,0.0,PRT,short
Resort Hotel,40,0.0,PRT,short
City Hotel,5,0.0,FRA,short
Resort Hotel,165,0.0,PRT,long
City Hotel,117,0.0,GBR,long
Resort Hotel,150,0.0,GBR,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,2,0.0,PRT,short
City Hotel,1,2.0,FRA,short
Resort Hotel,64,1.0,MAR,long
City Hotel,56,0.0,PRT,long
City Hotel,1,0.0,PRT,short
City Hotel,36,0.0,PRT,short
City Hotel,448,0.0,GBR,long
Resort Hotel,113,0.0,USA,long
City Hotel,0,0.0,CHE,short
City Hotel,34,0.0,ESP,short
Resort Hotel,305,0.0,AUS,long
City Hotel,414,0.0,DEU,long
Resort Hotel,4,0.0,CHE,short
City Hotel,85,0.0,BEL,long
City Hotel,19,0.0,PRT,short
City Hotel,91,0.0,PRT,long
City Hotel,116,0.0,PRT,long
City Hotel,205,1.0,DEU,long
City Hotel,92,0.0,FRA,long
Resort Hotel,25,0.0,GBR,short
City Hotel,28,1.0,FRA,short
City Hotel,90,0.0,AUT,long
City Hotel,22,0.0,PRT,short
City Hotel,169,0.0,SWE,long
Resort Hotel,72,0.0,GBR,long
City Hotel,0,0.0,PRT,short
Resort Hotel,32,0.0,PRT,short
Resort Hotel,49,0.0,FRA,short
Resort Hotel,1,0.0,PRT,short
Resort Hotel,239,0.0,FRA,long
City Hotel,121,0.0,DEU,long
City Hotel,451,0.0,GBR,long
City Hotel,6,0.0,PRT,short
Resort Hotel,315,0.0,GBR,long
City Hotel,55,0.0,FRA,long
City Hotel,286,0.0,PRT,long
City Hotel,141,0.0,GBR,long
Resort Hotel,26,0.0,FRA,short
City Hotel,5,0.0,PRT,short
City Hotel,19,0.0,ITA,short
City Hotel,67,0.0,PRT,long
City Hotel,28,0.0,FRA,short
City Hotel,57,0.0,GBR,long
City Hotel,88,0.0,DEU,long
City Hotel,353,0.0,IRL,long
Resort Hotel,42,0.0,GBR,short
Resort Hotel,3,0.0,ESP,short
Resort Hotel,24,0.0,CHE,short
City Hotel,198,0.0,PRT,long
City Hotel,261,0.0,PRT,long
City Hotel,507,0.0,PRT,long
Resort Hotel,96,0.0,GBR,long
Resort Hotel,63,0.0,PRT,long
Resort Hotel,203,0.0,AUT,long
City Hotel,74,0.0,FRA,long
City Hotel,395,0.0,PRT,long
City Hotel,45,0.0,TMP,short
City Hotel,3,1.0,MAR,short
Resort Hotel,181,0.0,PRT,long
City Hotel,13,0.0,ESP,short
City Hotel,25,0.0,PRT,short
City Hotel,305,0.0,PRT,long
City Hotel,87,0.0,GBR,long
City Hotel,34,0.0,FRA,short
Resort Hotel,87,0.0,MUS,long
City Hotel,0,0.0,FRA,short
Resort Hotel,14,0.0,GBR,short
City Hotel,198,0.0,GBR,long
City Hotel,33,0.0,PRT,short
City Hotel,28,0.0,BRA,short
Resort Hotel,0,0.0,,short
City Hotel,290,0.0,SVK,long
Resort Hotel,171,0.0,PRT,long
City Hotel,221,0.0,GBR,long
Resort Hotel,24,0.0,DEU,short
City Hotel,9,0.0,NOR,short
Resort Hotel,0,1.0,FRA,short
City Hotel,247,0.0,DEU,long
City Hotel,30,1.0,FRA,short
City Hotel,12,0.0,RUS,short
City Hotel,2,0.0,PRT,short
City Hotel,8,0.0,GBR,short
Resort Hotel,208,0.0,PRT,long
Resort Hotel,0,0.0,ESP,short
City Hotel,5,0.0,DEU,short
Resort Hotel,0,0.0,ESP,short
Resort Hotel,80,1.0,DEU,long
City Hotel,18,0.0,BGR,short
Resort Hotel,6,0.0,PRT,short
City Hotel,265,0.0,CHE,long
City Hotel,8,0.0,PRT,short
City Hotel,0,0.0,USA,short
Resort Hotel,169,0.0,ITA,long
City Hotel,21,0.0,ROU,short
Resort Hotel,1,2.0,PRT,short
City Hotel,301,0.0,BIH,long
City Hotel,15,0.0,NGA,short
City Hotel,86,0.0,CN,long
City Hotel,75,0.0,RUS,long
Resort Hotel,103,2.0,TUR,long
Resort Hotel,150,0.0,PRT,long
City Hotel,316,0.0,PRT,long
City Hotel,32,0.0,PRT,short
Resort Hotel,173,0.0,ROU,long
Resort Hotel,43,0.0,GBR,short
City Hotel,236,0.0,DEU,long
City Hotel,296,0.0,ITA,long
City Hotel,0,0.0,PRT,short
City Hotel,255,0.0,FRA,long
City Hotel,125,0.0,IRL,long
Resort Hotel,159,0.0,,long
City Hotel,148,0.0,SWE,long
City Hotel,31,0.0,DEU,short
City Hotel,162,0.0,FRA,long
City Hotel,44,0.0,PRT,short
City Hotel,179,0.0,PRT,long
City Hotel,79,0.0,POL,long
Resort Hotel,1,0.0,PRT,short
City Hotel,80,0.0,NLD,long
City Hotel,14,0.0,PRT,short
City Hotel,53,0.0,DEU,long
City Hotel,7,0.0,FRA,short
City Hotel,59,2.0,PRT,long
City Hotel,127,0.0,DEU,long
City Hotel,0,0.0,PRT,short
City Hotel,4,0.0,,short
City Hotel,9,0.0,BEL,short
Resort Hotel,201,0.0,GBR,long
Resort Hotel,60,2.0,PRT,long
City Hotel,5,0.0,ESP,short
City Hotel,94,0.0,DEU,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,6,0.0,PRT,short
City Hotel,65,0.0,SWE,long
City Hotel,151,0.0,PRT,long
Resort Hotel,9,2.0,ESP,short
City Hotel,629,0.0,PRT,long
City Hotel,4,0.0,PRT,short
City Hotel,131,0.0,KOR,long
City Hotel,122,0.0,FRA,long
Resort Hotel,64,0.0,PRT,long
City Hotel,10,0.0,BRA,short
Resort Hotel,49,0.0,FRA,short
City Hotel,168,0.0,PRT,long
City Hotel,1,0.0,PRT,short
City Hotel,31,0.0,JPN,short
City Hotel,29,0.0,FRA,short
City Hotel,148,0.0,PRT,long
City Hotel,3,0.0,ISR,short
City Hotel,10,0.0,ITA,short
City Hotel,16,0.0,FIN,short
Resort Hotel,64,0.0,RUS,long
City Hotel,3,2.0,PRT,short
City Hotel,50,0.0,DEU,short
City Hotel,266,0.0,PRT,long
City Hotel,74,0.0,PRT,long
City Hotel,255,0.0,GBR,long
City Hotel,12,0.0,PRT,short
City Hotel,63,2.0,NLD,long
City Hotel,133,0.0,ISL,long
City Hotel,146,1.0,LUX,long
City Hotel,292,0.0,PRT,long
City Hotel,139,0.0,PRT,long
City Hotel,4,0.0,ESP,short
City Hotel,30,0.0,PRT,short
City Hotel,175,0.0,PRT,long
City Hotel,299,0.0,PRT,long
Resort Hotel,47,0.0,IRL,short
City Hotel,160,0.0,FRA,long
City Hotel,120,0.0,DEU,long
Resort Hotel,57,2.0,IND,long
City Hotel,286,0.0,PRT,long
Resort Hotel,122,2.0,BEL,long
City Hotel,111,0.0,PRT,long
City Hotel,34,0.0,CHE,short
City Hotel,0,0.0,PRT,short
City Hotel,65,0.0,PRT,long
City Hotel,47,0.0,ESP,short
City Hotel,451,0.0,GBR,long
City Hotel,105,0.0,FRA,long
Resort Hotel,152,0.0,IRL,long
City Hotel,44,0.0,GBR,short
Resort Hotel,29,0.0,PRT,short
City Hotel,117,0.0,PRT,long
Resort Hotel,201,1.0,PRT,long
City Hotel,5,0.0,FRA,short
City Hotel,107,0.0,PRT,long
City Hotel,14,0.0,PRT,short
City Hotel,4,0.0,PRT,short
City Hotel,190,0.0,PRT,long
City Hotel,44,0.0,PRT,short
Resort Hotel,1,0.0,FRA,short
Resort Hotel,7,0.0,PRT,short
City Hotel,1,0.0,PRT,short
City Hotel,219,0.0,SWE,long
City Hotel,23,0.0,IRL,short
Resort Hotel,145,0.0,NOR,long
City Hotel,91,0.0,AUT,long
City Hotel,64,2.0,FRA,long
City Hotel,270,0.0,ITA,long
Resort Hotel,115,0.0,IRL,long
City Hotel,161,0.0,PRT,long
City Hotel,111,0.0,PRT,long
City Hotel,147,2.0,PRT,long
Resort Hotel,270,0.0,PRT,long
Resort Hotel,137,1.0,PRT,long
Resort Hotel,259,0.0,GBR,long
City Hotel,123,0.0,IRL,long
City Hotel,1,0.0,FRA,short
Resort Hotel,1,0.0,ESP,short
Resort Hotel,0,0.0,PRT,short
City Hotel,418,0.0,PRT,long
City Hotel,6,0.0,NLD,short
City Hotel,91,0.0,DEU,long
Resort Hotel,113,0.0,GBR,long
City Hotel,66,0.0,PRT,long
Resort Hotel,1,0.0,PRT,short
Resort Hotel,2,0.0,ESP,short
City Hotel,27,0.0,GBR,short
City Hotel,17,0.0,PRT,short
City Hotel,1,0.0,ESP,short
City Hotel,79,0.0,BEL,long
Resort Hotel,40,0.0,BRA,short
City Hotel,265,0.0,PRT,long
Resort Hotel,60,0.0,PRT,long
City Hotel,4,0.0,FRA,short
City Hotel,12,0.0,GBR,short
City Hotel,40,0.0,FRA,short
Resort Hotel,19,0.0,RUS,short
Resort Hotel,140,0.0,GBR,long
City Hotel,193,0.0,FRA,long
City Hotel,103,0.0,ITA,long
Resort Hotel,109,0.0,PRT,long
City Hotel,159,0.0,FRA,long
Resort Hotel,138,0.0,ESP,long
City Hotel,0,2.0,PRT,short
Resort Hotel,1,0.0,ESP,short
City Hotel,74,0.0,PRT,long
City Hotel,156,0.0,NLD,long
City Hotel,39,0.0,PRT,short
City Hotel,15,0.0,CZE,short
City Hotel,8,0.0,ITA,short
City Hotel,33,0.0,FRA,short
Resort Hotel,236,0.0,GBR,long
Resort Hotel,108,0.0,GBR,long
City Hotel,109,0.0,GBR,long
City Hotel,281,0.0,PRT,long
Resort Hotel,107,1.0,SWE,long
Resort Hotel,83,0.0,PRT,long
City Hotel,0,0.0,PRT,short
City Hotel,245,2.0,GBR,long
City Hotel,91,0.0,CHE,long
City Hotel,65,0.0,PRT,long
Resort Hotel,31,0.0,PRT,short
City Hotel,53,0.0,PRT,long
City Hotel,0,0.0,FRA,short
City Hotel,29,2.0,PRT,short
Resort Hotel,26,0.0,FRA,short
City Hotel,35,0.0,FRA,short
City Hotel,83,0.0,PRT,long
City Hotel,0,0.0,PRT,short
City Hotel,1,0.0,ISR,short
Resort Hotel,383,0.0,GBR,long
Resort Hotel,211,0.0,GBR,long
City Hotel,10,0.0,ITA,short
Resort Hotel,23,0.0,GBR,short
Resort Hotel,9,0.0,GBR,short
City Hotel,1,0.0,FRA,short
Resort Hotel,5,0.0,PRT,short
City Hotel,81,0.0,IDN,long
Resort Hotel,29,0.0,BRA,short
City Hotel,1,0.0,PRT,short
Resort Hotel,2,0.0,ESP,short
City Hotel,215,0.0,PRT,long
City Hotel,221,0.0,PRT,long
Resort Hotel,353,0.0,PRT,long
City Hotel,173,0.0,FRA,long
City Hotel,132,0.0,ITA,long
City Hotel,196,1.0,DEU,long
City Hotel,32,1.0,PRT,short
City Hotel,316,0.0,PRT,long
Resort Hotel,152,0.0,IRL,long
City Hotel,224,0.0,BRA,long
City Hotel,86,0.0,FRA,long
City Hotel,38,0.0,PRT,short
City Hotel,245,0.0,PRT,long
City Hotel,101,0.0,CHN,long
City Hotel,180,0.0,GBR,long
City Hotel,135,1.0,DNK,long
City Hotel,57,0.0,FRA,long
City Hotel,30,0.0,RUS,short
Resort Hotel,7,0.0,PRT,short
Resort Hotel,2,0.0,PRT,short
City Hotel,127,2.0,PRT,long
City Hotel,81,0.0,PRT,long
City Hotel,123,2.0,FRA,long
Resort Hotel,114,0.0,PRT,long
City Hotel,63,0.0,GBR,long
Resort Hotel,8,0.0,GBR,short
City Hotel,64,0.0,ITA,long
City Hotel,28,0.0,ITA,short
City Hotel,337,0.0,ITA,long
Resort Hotel,26,0.0,FIN,short
Resort Hotel,142,0.0,GBR,long
City Hotel,3,0.0,PRT,short
Resort Hotel,161,0.0,GBR,long
City Hotel,238,0.0,DEU,long
City Hotel,12,1.0,PRT,short
City Hotel,3,0.0,DEU,short
City Hotel,0,0.0,PRT,short
City Hotel,159,0.0,FRA,long
City Hotel,1,0.0,PRT,short
City Hotel,57,0.0,ITA,long
City Hotel,2,0.0,AUS,short
City Hotel,7,0.0,PRT,short
Resort Hotel,75,0.0,ESP,long
Resort Hotel,178,0.0,PRT,long
City Hotel,0,0.0,PRT,short
City Hotel,3,0.0,GEO,short
Resort Hotel,0,0.0,,short
City Hotel,2,0.0,TZA,short
City Hotel,84,0.0,BRA,long
City Hotel,151,0.0,PRT,long
City Hotel,47,0.0,ESP,short
City Hotel,0,0.0,PRT,short
City Hotel,26,0.0,ESP,short
City Hotel,66,0.0,ESP,long
Resort Hotel,73,0.0,SWE,long
Resort Hotel,0,1.0,PRT,short
City Hotel,49,0.0,USA,short
Resort Hotel,239,0.0,IRL,long
Resort Hotel,98,0.0,IND,long
Resort Hotel,8,2.0,PRT,short
Resort Hotel,113,0.0,PRT,long
City Hotel,165,0.0,FRA,long
City Hotel,189,0.0,PRT,long
City Hotel,162,0.0,PRT,long
City Hotel,320,0.0,DEU,long
City Hotel,93,0.0,PRT,long
Resort Hotel,234,0.0,NOR,long
City Hotel,25,0.0,PRT,short
City Hotel,68,0.0,PRT,long
Resort Hotel,59,0.0,DEU,long
City Hotel,24,0.0,POL,short
City Hotel,17,0.0,BEL,short
Resort Hotel,97,0.0,GBR,long
City Hotel,10,2.0,PRT,short
City Hotel,14,0.0,ITA,short
City Hotel,475,0.0,PRT,long
Resort Hotel,5,0.0,ESP,short
City Hotel,58,0.0,CN,long
City Hotel,73,0.0,PRT,long
Resort Hotel,288,0.0,PRT,long
City Hotel,10,0.0,ESP,short
City Hotel,1,0.0,ESP,short
City Hotel,105,0.0,USA,long
City Hotel,6,0.0,PRT,short
Resort Hotel,65,0.0,PRT,long
City Hotel,0,0.0,PRT,short
City Hotel,99,0.0,GRC,long
City Hotel,130,0.0,CHN,long
City Hotel,7,0.0,BRA,short
City Hotel,86,0.0,CN,long
City Hotel,293,0.0,PRT,long
City Hotel,32,0.0,PRT,short
City Hotel,200,2.0,CHE,long
Resort Hotel,18,0.0,DEU,short
City Hotel,142,0.0,POL,long
Resort Hotel,181,0.0,PRT,long
City Hotel,19,0.0,PRT,short
City Hotel,86,0.0,FRA,long
City Hotel,13,0.0,FRA,short
City Hotel,277,0.0,NOR,long
Resort Hotel,306,0.0,GBR,long
City Hotel,207,0.0,FRA,long
Resort Hotel,31,0.0,CN,short
Resort Hotel,9,0.0,ITA,short
City Hotel,257,0.0,PRT,long
City Hotel,123,0.0,FRA,long
City Hotel,253,0.0,GBR,long
Resort Hotel,5,0.0,NLD,short
City Hotel,100,0.0,PRT,long
City Hotel,142,0.0,HRV,long
City Hotel,10,0.0,PRT,short
City Hotel,17,0.0,ESP,short
City Hotel,208,0.0,DEU,long
Resort Hotel,60,2.0,ROU,long
City Hotel,100,0.0,ESP,long
Resort Hotel,112,0.0,PRT,long
Resort Hotel,49,1.0,PRT,short
City Hotel,205,0.0,PRT,long
City Hotel,131,0.0,BEL,long
City Hotel,149,0.0,ISR,long
City Hotel,167,0.0,BRA,long
Resort Hotel,4,0.0,PRT,short
City Hotel,3,0.0,USA,short
Resort Hotel,8,0.0,PRT,short
City Hotel,0,0.0,BRA,short
City Hotel,395,0.0,AUS,long
Resort Hotel,5,0.0,GBR,short
Resort Hotel,339,0.0,GBR,long
Resort Hotel,42,0.0,PRT,short
City Hotel,74,0.0,DEU,long
City Hotel,2,0.0,RUS,short
Resort Hotel,138,0.0,CN,long
Resort Hotel,241,0.0,GBR,long
City Hotel,305,0.0,PRT,long
City Hotel,102,0.0,PRT,long
City Hotel,45,0.0,USA,short
City Hotel,247,0.0,BEL,long
City Hotel,273,0.0,PRT,long
City Hotel,60,0.0,PRT,long
Resort Hotel,80,0.0,IRL,long
Resort Hotel,177,0.0,DNK,long
Resort Hotel,1,0.0,FRA,short
Resort Hotel,358,0.0,IRL,long
City Hotel,9,0.0,GBR,short
City Hotel,350,0.0,PRT,long
City Hotel,4,0.0,FRA,short
Resort Hotel,302,0.0,PRT,long
Resort Hotel,4,0.0,CHE,short
Resort Hotel,16,0.0,IRL,short
City Hotel,443,0.0,PRT,long
City Hotel,136,1.0,FRA,long
Resort Hotel,49,0.0,CHE,short
Resort Hotel,76,0.0,DEU,long
City Hotel,23,0.0,ITA,short
Resort Hotel,313,0.0,GBR,long
City Hotel,573,0.0,PRT,long
City Hotel,69,0.0,FRA,long
Resort Hotel,2,0.0,ESP,short
City Hotel,62,0.0,ESP,long
City Hotel,171,0.0,ITA,long
City Hotel,91,0.0,PRT,long
City Hotel,41,0.0,ESP,short
City Hotel,0,0.0,PRT,short
City Hotel,112,0.0,ITA,long
Resort Hotel,101,0.0,PRT,long
City Hotel,17,0.0,FRA,short
City Hotel,3,0.0,PRT,short
Resort Hotel,274,0.0,PRT,long
City Hotel,80,0.0,FRA,long
City Hotel,493,0.0,PRT,long
City Hotel,414,0.0,PRT,long
City Hotel,274,0.0,GBR,long
City Hotel,153,0.0,GBR,long
Resort Hotel,1,0.0,ESP,short
Resort Hotel,0,0.0,,short
City Hotel,201,0.0,PRT,long
City Hotel,176,0.0,RUS,long
Resort Hotel,0,0.0,ESP,short
City Hotel,40,0.0,GBR,short
City Hotel,188,0.0,PRT,long
Resort Hotel,179,0.0,PRT,long
City Hotel,2,0.0,PRT,short
Resort Hotel,200,0.0,GBR,long
City Hotel,180,1.0,DEU,long
City Hotel,206,0.0,ESP,long
Resort Hotel,214,0.0,PRT,long
Resort Hotel,283,0.0,GBR,long
City Hotel,54,0.0,PRT,long
City Hotel,183,1.0,GBR,long
City Hotel,178,0.0,GBR,long
City Hotel,275,0.0,PRT,long
City Hotel,11,0.0,PRT,short
City Hotel,25,0.0,ITA,short
City Hotel,272,0.0,PRT,long
City Hotel,111,0.0,PRT,long
Resort Hotel,36,1.0,ESP,short
Resort Hotel,85,0.0,PRT,long
City Hotel,114,0.0,DEU,long
City Hotel,360,0.0,PRT,long
City Hotel,101,0.0,ITA,long
Resort Hotel,4,0.0,AUS,short
City Hotel,84,0.0,GBR,long
City Hotel,315,0.0,DEU,long
Resort Hotel,30,0.0,RUS,short
